Stock,Sector,Date,Title,Description,Content,Source,URL,summary
RELIANCE.NS,Energy,2025-03-11T14:49:11Z,Meta is reportedly testing its first RSIC-V based AI chip for AI training,"Meta is evaluating its AI training accelerator, which could reduce its reliance on Nvidia's AI GPUs for training.",Meta was one of the first companies to build its RISC-V-based chips for AI inference several years ago to cut costs and reduce reliance on Nvidia. Reuters reports that the company went one step furth… [+3728 chars],Tom's Hardware UK,https://www.tomshardware.com/tech-industry/artificial-intelligence/meta-is-reportedly-testing-its-first-rsic-v-based-ai-chip-for-ai-training,"Meta is evaluating its AI training accelerator, which could reduce its reliance on Nvidia's AI GPUs for training."
RELIANCE.NS,Energy,2025-02-28T19:44:14Z,Well-Being: Be Your Own Superhero,Americans value self-reliance. But our collective mental health might improve if we added more self-care and self-compassion to the mix.,"The lull between Valentines and St. Patricks Day can often feel long, gray, and boring. The holidays are behind us, the spring flowers havent yet arrived, and we can only daydream about our summer va… [+4502 chars]",Psychology Today,https://www.psychologytoday.com/intl/blog/mental-health-matters/202502/well-being-be-your-own-superhero,Americans value self-reliance. But our collective mental health might improve if we added more self-care and self-compassion to the mix.
RELIANCE.NS,Energy,2025-03-18T21:00:18Z,Why there's no such thing as 'clean' coal,"President Donald Trump has called for the expansion of U.S. coal production, claiming that an increase of ""clean"" coal produced in the U.S. will soon take place.","President Donald Trump has called for the expansion of U.S. coal production, claiming that an increase of ""clean"" coal produced in the U.S. will soon take place.
In a post on Truth Social Monday nig… [+3727 chars]",ABC News,https://abcnews.go.com/US/trump-clean-coal-thing/story?id=119920490,"President Donald Trump has called for the expansion of U.S. coal production, claiming that an increase of ""clean"" coal produced in the U.S. will soon take place."
TCS.NS,IT,2025-03-19T09:28:15Z,Brit supermarket finds breaking up is hard to do as Walmart-Asda divorce stretches into fourth year,"'Three-year' tech support deal still running
The UK's third-largest grocery retailer is set to finish its ""three-year"" tech divorce project from Walmart in the third quarter of 2025, while most project staff have been moved on.…","The UK's third-largest grocery retailer is set to finish its ""three-year"" tech divorce project from Walmart in the third quarter of 2025, while most project staff have been moved on.
Four years afte… [+2975 chars]",Theregister.com,https://www.theregister.com/2025/03/19/asda_walmart_tech_divorce/,"'Three-year' tech support deal still running
The UK's third-largest grocery retailer is set to finish its ""three-year"" tech divorce project from Walmart in the third quarter of 2025, while most project staff have been moved on.…"
TCS.NS,IT,2025-03-24T07:30:00Z,Building Appropriately: Brinda Somaya on Connecting Generations of Indian Architecture,"India today is a country of 1.4 billion people requiring every type of building imaginable—hospitals, colleges, housing, and more. Championing sensibility and practicality in design is Brinda Somaya, an internationally acclaimed architect, urban conservationi…","Vikram Sarabhai Library. Image © Somaya Sampat
India today is a country of 1.4 billion people requiring every type of building imaginablehospitals, colleges, housing, and more. Championing sensibili… [+5336 chars]",ArchDaily,https://www.archdaily.com/1028249/building-appropriately-brinda-somaya-on-connecting-generations-of-indian-architecture,"India today is a country of 1.4 billion people requiring every type of building imaginable—hospitals, colleges, housing, and more. Championing sensibility and practicality in design is Brinda Somaya, an internationally acclaimed architect, urban conservationi…"
TCS.NS,IT,2025-03-03T05:45:10Z,Xiaomi expands its AIoT lineup with new accessories,"If you're looking for new earbuds or fitness trackers, at MWC 2025, Xiaomi has announced new products that are coming to its AIoT lineup.
The post Xiaomi expands its AIoT lineup with new accessories appeared first on Phandroid.","At MWC 2025, Xiaomi announced a new range of AIoT accessories. These include a premium set of wireless earbuds, a smartwatch, an electric scooter, and an upgraded fitness band. The latest lineup buil… [+4932 chars]",Phandroid - News for Android,https://phandroid.com/2025/03/03/xiaomi-expands-its-aiot-lineup-with-new-accessories/,"If you're looking for new earbuds or fitness trackers, at MWC 2025, Xiaomi has announced new products that are coming to its AIoT lineup.
The post Xiaomi expands its AIoT lineup with new accessories appeared first on Phandroid."
TCS.NS,IT,2025-03-21T02:09:21Z,"Manappuram Finance shares in focus as Bain Capital to acquire 18% stake for Rs 4,385 crore","Manappuram Finance shares are expected to rise as Bain Capital acquires joint control with an 18% stake for Rs 4,385 crore. The investment aims to drive growth, enhance operations, and strengthen leadership. Promoters will remain fully invested, and the deal …","Manappuram Finance shares will be in focus on Friday after Bain Capital announced it has entered into definitive agreements to acquire joint control in the company through its affiliates, BC Asia Inv… [+2463 chars]",The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/manappuram-finance-shares-in-focus-as-bain-capital-to-acquire-18-stake-for-rs-4385-crore/articleshow/119280310.cms,"Manappuram Finance shares are expected to rise as Bain Capital acquires joint control with an 18% stake for Rs 4,385 crore. The investment aims to drive growth, enhance operations, and strengthen leadership. Promoters will remain fully invested, and the deal …"
TCS.NS,IT,2025-03-02T18:09:41Z,Xiaomi Electric Scooter 5 Max Launched With 1000W Motor And 37 Miles Range,"At MWC 2025 in Barcelona, Xiaomi unveiled its latest electric scooter, the Xiaomi Electric Scooter 5 Max, featuring a powerful 1000W motor and a range of up to 60 km (37 miles) on a single charge. Designed for urban commuters, the scooter boasts a sleek, fold…","At MWC 2025 in Barcelona, Xiaomi unveiled its latest electric scooter, the Xiaomi Electric Scooter 5 Max, featuring a powerful 1000W motor and a range of up to 60 km (37 miles) on a single charge. De… [+1545 chars]",Ubergizmo,https://www.ubergizmo.com/2025/03/xiaomi-electric-scooter-5-max/,"At MWC 2025 in Barcelona, Xiaomi unveiled its latest electric scooter, the Xiaomi Electric Scooter 5 Max, featuring a powerful 1000W motor and a range of up to 60 km (37 miles) on a single charge. Designed for urban commuters, the scooter boasts a sleek, fold…"
TCS.NS,IT,2025-03-03T23:15:15Z,Continuing Innovation – AI’s Next Wave,Some panelists talked about the needs for AI support in the future.,"AI Modeling panel at IIA Davos 2025
John Werner
Now that most people are familiar with generative AI and the work of neural networks and LLMs, whats next? What is the market going to experience, an… [+4008 chars]",Forbes,https://www.forbes.com/sites/johnwerner/2025/03/03/continuing-innovation--ais-next-wave/,Some panelists talked about the needs for AI support in the future.
TCS.NS,IT,2025-03-03T08:50:29Z,"Xiaomi Rolls Into MWC 2025 With Gadgets for Your Ears, Wrist, and Even the Streets","Xiaomi has unveiled its latest AIoT devices at Mobile World Congress 2025, reinforcing its presence in personal audio, wearables, and smart mobility. The lineup includes the Xiaomi Buds 5 Pro, Xiaomi Buds 5 Pro (Wi-Fi), Xiaomi Watch S4, Xiaomi Electric Scoote…","Xiaomi has unveiled its latest AIoT devices at Mobile World Congress 2025, reinforcing its presence in personal audio, wearables, and smart mobility. The lineup includes the Xiaomi Buds 5 Pro, Xiaomi… [+3711 chars]",AndroidGuys,https://androidguys.com/news/xiaomi-rolls-into-mwc-2025-with-gadgets-for-your-ears-wrist-and-even-the-streets/,"Xiaomi has unveiled its latest AIoT devices at Mobile World Congress 2025, reinforcing its presence in personal audio, wearables, and smart mobility. The lineup includes the Xiaomi Buds 5 Pro, Xiaomi Buds 5 Pro (Wi-Fi), Xiaomi Watch S4, Xiaomi Electric Scoote…"
TCS.NS,IT,2025-03-25T11:45:25Z,New study reveals the surprising factor that's influencing Americans' car-buying decisions: 'The future of mobility',"The survey was completed by over 1,300 respondents across the globe.","When it comes to buying a new car, people often consider things such as cost, fuel economy, and dependability ratings to influence their purchase. However, it appears that electric vehicles are now b… [+2513 chars]",Yahoo Entertainment,https://autos.yahoo.com/study-reveals-surprising-factor-thats-114525879.html,"The survey was completed by over 1,300 respondents across the globe."
TCS.NS,IT,2025-03-16T01:51:59Z,"The $188,000 Four Seasons ‘White Lotus’ Private Jet Experience","Fans of the popular HBO series, The White Lotus, can take a jet-setting journey to eight luxury Four Seasons properties, including three that starred in the hit show.","The Four Seasons Jet
Four Seasons
Four Seasons is offering a 20-day White Lotus Private Jet Experience inspired by Mike Whites award-winning HBO series.
This wellness-themed journey, limited to 48… [+2907 chars]",Forbes,https://www.forbes.com/sites/irenelevine/2025/03/15/the-188000-four-seasons-white-lotus-private-jet-experience/,"Fans of the popular HBO series, The White Lotus, can take a jet-setting journey to eight luxury Four Seasons properties, including three that starred in the hit show."
